MOVE_COUNT,EPISODE_REWARDS,ACTIONS_NUMBERS,PATHS,EPSILON,ALPHA,GAMMA
8,1.0,"[32, 45, 43, 45, 32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.38878391807422696,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.3848960788934847,0.4,0.5
12,1.0,"[32, 45, 32, 45, 44, 45, 44, 56, 44, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G C2]', '[B R1 -> B L1]', '[B L1 -> B R1]', '[G C2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.38104711810454983,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.37723664692350434,0.4,0.5
6,1.25,"[35, 33, 32, 45, 46, 54]","['[R R2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.37346428045426927,0.4,0.5
6,1.25,"[34, 33, 32, 45, 46, 54]","['[R R2 -> R C2]', '[R C2 -> R R2]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.36972963764972655,0.4,0.5
6,1.25,"[32, 33, 32, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.36603234127322926,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.36237201786049694,0.4,0.5
7,1.25,"[31, 32, 31, 32, 45, 46, 54]","['[G C1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.358748297681892,0.4,0.5
11,1.25,"[32, 45, 43, 45, 44, 43, 45, 46, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G L1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.35516081470507305,0.4,0.5
6,1.25,"[34, 33, 32, 45, 46, 54]","['[R R2 -> R C2]', '[R C2 -> R R2]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.3516092065580223,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.34809311449244207,0.4,0.5
10,1.25,"[31, 33, 35, 33, 32, 45, 46, 45, 46, 54]","['[G C1 -> G R2]', '[G R2 -> G C1]', '[R R2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.34461218334751764,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.34116606151404244,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.337754400898902,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.334376856889913,0.4,0.5
9,1.25,"[35, 33, 32, 31, 33, 32, 45, 46, 54]","['[R R2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.33103308832101386,0.4,0.5
10,1.25,"[32, 31, 32, 45, 43, 45, 44, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.3277227574378037,0.4,0.5
9,1.25,"[32, 31, 33, 35, 33, 32, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G C1]', '[R R2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.3244455298634257,0.4,0.5
8,1.0,"[32, 45, 32, 45, 46, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.3212010745647914,0.4,0.5
6,1.25,"[32, 33, 32, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.3179890638191435,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.31480917318095203,0.4,0.5
7,1.25,"[32, 45, 44, 43, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[G L1 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.3116610814491425,0.4,0.5
8,1.25,"[34, 33, 32, 31, 32, 45, 46, 54]","['[R R2 -> R C2]', '[R C2 -> R R2]', '[G C1 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.30854447063465107,0.4,0.5
8,1.25,"[31, 32, 33, 31, 32, 45, 46, 54]","['[G C1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.30545902592830454,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.3024044356690215,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.29938039131233124,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2963865873992079,0.4,0.5
10,1.25,"[35, 33, 31, 33, 32, 31, 32, 45, 46, 54]","['[R R2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G R2]', '[G R2 -> G C1]', '[G C1 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.29342272152521587,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2904884943099637,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.28758360936686406,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2847077732731954,0.4,0.5
12,1.0,"[32, 31, 32, 45, 32, 33, 35, 33, 32, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[G L1 -> G C1]', '[R R2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.28186069554046345,0.4,0.5
11,1.25,"[32, 45, 46, 45, 46, 45, 44, 43, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[G L1 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2790420885850588,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2762516676992082,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.27348915102221616,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.270754259511994,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.26804671691687404,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2653662497477053,0.4,0.5
6,1.25,"[32, 45, 46, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2627125872502282,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2600854613777259,0.4,0.5
12,1.0,"[32, 33, 32, 45, 44, 56, 44, 45, 32, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[G L1 -> G C2]', '[B R1 -> B L1]', '[B L1 -> B R1]', '[G C2 -> G L1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2574846067639487,0.4,0.5
6,1.25,"[34, 33, 32, 45, 46, 54]","['[R R2 -> R C2]', '[R C2 -> R R2]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2549097606963092,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2523606630893461,0.4,0.5
7,1.25,"[31, 32, 31, 32, 45, 46, 54]","['[G C1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.24983705645845267,0.4,0.5
11,1.25,"[35, 34, 33, 32, 33, 32, 45, 43, 45, 46, 54]","['[R R2 -> R L1]', '[R L1 -> R C2]', '[R C2 -> R R2]', '[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.24733868589386815,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.24486529903492946,0.4,0.5
6,1.25,"[32, 33, 32, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.24241664604458016,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.23999247958413436,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.23759255478829303,0.4,0.5
8,1.25,"[35, 42, 43, 45, 44, 45, 46, 54]","['[R R2 -> R L1]', '[G C1 -> G R2]', '[R L1 -> R C1]', '[G R2 -> G L1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2352166292404101,0.4,0.5
6,1.0,"[32, 45, 32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.232864462948006,0.4,0.5
6,1.25,"[32, 45, 43, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.23053581831852593,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.22823046013534068,0.4,0.5
6,1.0,"[32, 45, 32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.22594815553398728,0.4,0.5
7,1.25,"[31, 32, 45, 43, 45, 46, 54]","['[G C1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.22368867397864742,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.22145178723886094,0.4,0.5
6,1.25,"[35, 33, 32, 45, 46, 54]","['[R R2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.21923726936647234,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.2170448966728076,0.4,0.5
5,1.25,"[31, 32, 45, 46, 54]","['[G C1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.21487444770607952,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.21272570322901874,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.21059844619672854,0.4,0.5
12,1.25,"[35, 33, 32, 31, 32, 33, 32, 45, 46, 45, 46, 54]","['[R R2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.20849246173476127,0.4,0.5
5,1.25,"[31, 32, 45, 46, 54]","['[G C1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.20640753711741366,0.4,0.5
6,1.0,"[32, 45, 32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.20434346174623952,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.20230002712877712,0.4,0.5
7,1.25,"[31, 32, 45, 46, 45, 46, 54]","['[G C1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.20027702685748935,0.4,0.5
6,1.25,"[32, 45, 46, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.19827425658891445,0.4,0.5
6,1.25,"[32, 33, 32, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.1962915140230253,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.19432859888279505,0.4,0.5
9,1.25,"[34, 33, 31, 32, 31, 32, 45, 46, 54]","['[R R2 -> R C2]', '[R C2 -> R R2]', '[G C1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.1923853128939671,0.4,0.5
6,1.25,"[32, 45, 44, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.19046145976502743,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.18855684516737714,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.18667127671570335,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.18480456394854633,0.4,0.5
6,1.25,"[32, 45, 46, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.18295651830906087,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.18112695312597027,0.4,0.5
6,1.25,"[32, 33, 32, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.17931568359471056,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.17752252675876345,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.17574730149117582,0.4,0.5
6,1.25,"[32, 45, 46, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.17398982847626407,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.17224993019150142,0.4,0.5
5,1.25,"[31, 32, 45, 46, 54]","['[G C1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.1705274308895864,0.4,0.5
6,1.25,"[32, 33, 32, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.16882215658069055,0.4,0.5
6,1.25,"[32, 33, 32, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.16713393501488363,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.16546259566473479,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.16380796970808745,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.16216989001100657,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.1605481911108965,0.4,0.5
6,1.0,"[32, 45, 32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.15894270919978754,0.4,0.5
6,1.25,"[32, 45, 46, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.15735328210778965,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.15577974928671176,0.4,0.5
8,1.0,"[32, 45, 32, 31, 32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.15422195179384465,0.4,0.5
9,1.25,"[31, 32, 33, 32, 45, 43, 45, 46, 54]","['[G C1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.1526797322759062,0.4,0.5
10,1.0,"[32, 45, 32, 31, 32, 31, 32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.15115293495314713,0.4,0.5
9,1.25,"[32, 31, 33, 32, 45, 46, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.14964140560361566,0.4,0.5
11,1.25,"[35, 33, 31, 32, 31, 32, 33, 32, 45, 46, 54]","['[R R2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.1481449915475795,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.1466635416321037,0.4,0.5
6,1.25,"[32, 31, 32, 45, 46, 54]","['[G C1 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.14519690621578268,0.4,0.5
8,1.0,"[32, 45, 32, 33, 32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.14374493715362485,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.1423074877820886,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.1408844129042677,0.4,0.5
6,1.25,"[32, 45, 46, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.13947556877522502,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.13808081308747278,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.13670000495659804,0.4,0.5
4,100.25,"[32, 45, 46, 54]","['[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]']",0.13533300490703207,0.4,0.5
